MsgID.LOCAL_VELOCITY,1520864191.0202370,0.0000047,0.0000042,-0.0000349
MsgID.GLOBAL_POSITION,1520864191.0204999,-122.3957498,37.7932808,0.0740000
MsgID.LOCAL_VELOCITY,1520864191.0204999,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864191.2694819,-0.0881332,0.2014595,-0.0738161
MsgID.LOCAL_VELOCITY,1520864191.2694819,-0.0000057,-0.0000076,0.0000411
MsgID.GLOBAL_POSITION,1520864191.2697432,-122.3957496,37.7932807,0.0730000
MsgID.LOCAL_VELOCITY,1520864191.2697432,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864191.5187981,-0.0691381,0.2850094,-0.0673956
MsgID.LOCAL_VELOCITY,1520864191.5187981,0.0000025,-0.0000015,-0.0000120
MsgID.GLOBAL_POSITION,1520864191.5190048,-122.3957487,37.7932809,0.0670000
MsgID.LOCAL_VELOCITY,1520864191.5190048,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864191.7688529,0.1133686,0.2885587,-0.0604050
MsgID.LOCAL_VELOCITY,1520864191.7688529,-0.0000128,-0.0000093,0.0000796
MsgID.GLOBAL_POSITION,1520864191.7691000,-122.3957487,37.7932825,0.0600000
MsgID.LOCAL_VELOCITY,1520864191.7691000,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520864192.0104361,True,True
MsgID.GLOBAL_HOME,1520864192.0125051,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1520864192.0188091,0.1633301,0.3000036,-0.0554472
MsgID.LOCAL_VELOCITY,1520864192.0188091,0.0000210,-0.0000052,0.0000378
MsgID.GLOBAL_POSITION,1520864192.0190001,-122.3957485,37.7932830,0.0550000
MsgID.LOCAL_VELOCITY,1520864192.0190001,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,1520864192.2704298,-122.3957484,37.7932827,0.0560000
MsgID.LOCAL_VELOCITY,1520864192.2704298,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864192.2707741,0.1287225,0.3092754,-0.0567834
MsgID.LOCAL_VELOCITY,1520864192.2707741,-0.0000098,0.0000061,-0.0000315
MsgID.LOCAL_POSITION,1520864192.5200160,-0.0938181,0.4315476,-0.0661899
MsgID.LOCAL_VELOCITY,1520864192.5200160,-0.0000065,-0.0000108,0.0000710
MsgID.GLOBAL_POSITION,1520864192.5202310,-122.3957470,37.7932807,0.0660000
MsgID.LOCAL_VELOCITY,1520864192.5202310,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864192.7691951,-0.1149410,0.2845540,-0.0801545
MsgID.LOCAL_VELOCITY,1520864192.7691951,-0.0000030,-0.0000163,0.0000620
MsgID.GLOBAL_POSITION,1520864192.7694509,-122.3957487,37.7932805,0.0800000
MsgID.LOCAL_VELOCITY,1520864192.7694509,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520864193.0100610,True,True
MsgID.GLOBAL_HOME,1520864193.0121138,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864193.0205901,-122.3957474,37.7932819,0.1000000
MsgID.LOCAL_VELOCITY,1520864193.0205901,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864193.0209291,0.0421096,0.3971922,-0.1007894
MsgID.LOCAL_VELOCITY,1520864193.0209291,0.0000112,0.0000006,-0.0000405
MsgID.GLOBAL_POSITION,1520864193.2698591,-122.3957485,37.7932827,0.1200000
MsgID.LOCAL_VELOCITY,1520864193.2698591,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864193.2701130,0.1293110,0.3018870,-0.1204017
MsgID.LOCAL_VELOCITY,1520864193.2701130,0.0000064,-0.0000076,-0.0000324
MsgID.GLOBAL_POSITION,1520864193.5193191,-122.3957503,37.7932812,0.1420000
MsgID.LOCAL_VELOCITY,1520864193.5193191,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864193.5195441,-0.0371757,0.1456940,-0.1421863
MsgID.LOCAL_VELOCITY,1520864193.5195441,-0.0000115,0.0000013,-0.0001038
MsgID.LOCAL_POSITION,1520864193.7715521,-0.0734390,0.2570283,-0.1579871
MsgID.LOCAL_VELOCITY,1520864193.7715521,0.0000063,0.0000040,-0.0000704
MsgID.GLOBAL_POSITION,1520864193.7718441,-122.3957490,37.7932808,0.1570000
MsgID.LOCAL_VELOCITY,1520864193.7718441,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520864194.0090182,True,True
MsgID.GLOBAL_HOME,1520864194.0113821,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1520864194.0197661,-0.0114285,0.4166361,-0.1684401
MsgID.LOCAL_VELOCITY,1520864194.0197661,0.0000050,-0.0000023,-0.0000636
MsgID.GLOBAL_POSITION,1520864194.0200520,-122.3957472,37.7932814,0.1680000
MsgID.LOCAL_VELOCITY,1520864194.0200520,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864194.2715070,-0.1275527,0.3019284,-0.1680814
MsgID.LOCAL_VELOCITY,1520864194.2715070,-0.0000172,0.0000023,0.0000688
MsgID.GLOBAL_POSITION,1520864194.2719319,-122.3957485,37.7932804,0.1680000
MsgID.LOCAL_VELOCITY,1520864194.2719319,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864194.5207210,-0.1557769,0.2807460,-0.1547733
MsgID.LOCAL_VELOCITY,1520864194.5207210,0.0000157,-0.0000018,-0.0000410
MsgID.GLOBAL_POSITION,1520864194.5210209,-122.3957487,37.7932801,0.1540000
MsgID.LOCAL_VELOCITY,1520864194.5210209,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864194.7712340,-0.1025881,0.2850404,-0.1316504
MsgID.LOCAL_VELOCITY,1520864194.7712340,-0.0000046,0.0000216,-0.0000513
MsgID.GLOBAL_POSITION,1520864194.7715149,-122.3957487,37.7932806,0.1310000
MsgID.LOCAL_VELOCITY,1520864194.7715149,0.0000000,0.0000000,0.0000000
MsgID.STATE,1520864195.0095479,True,True
MsgID.GLOBAL_HOME,1520864195.0117130,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864195.0201869,-122.3957487,37.7932826,0.0940000
MsgID.LOCAL_VELOCITY,1520864195.0201869,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864195.0204108,0.1215112,0.2850197,-0.0947129
MsgID.LOCAL_VELOCITY,1520864195.0204108,0.0000091,-0.0000010,-0.0000585
MsgID.GLOBAL_POSITION,1520864195.2712572,-122.3957480,37.7932821,0.0570000
MsgID.LOCAL_VELOCITY,1520864195.2712572,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864195.2716238,0.0696547,0.3498293,-0.0571126
MsgID.LOCAL_VELOCITY,1520864195.2716238,0.0000187,-0.0000045,0.0000278
MsgID.GLOBAL_POSITION,1520864195.5208042,-122.3957476,37.7932815,0.0130000
MsgID.LOCAL_VELOCITY,1520864195.5208042,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864195.5211060,0.0029876,0.3780691,-0.0136975
MsgID.LOCAL_VELOCITY,1520864195.5211060,0.0000010,-0.0000079,-0.0000564
MsgID.GLOBAL_POSITION,1520864195.7723389,-122.3957500,37.7932812,-0.0190000
MsgID.LOCAL_VELOCITY,1520864195.7723389,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864195.7726910,-0.0313678,0.1682527,0.0199805
MsgID.LOCAL_VELOCITY,1520864195.7726910,0.0000039,-0.0000068,-0.0000098
MsgID.STATE,1520864196.0096869,True,True
MsgID.GLOBAL_HOME,1520864196.0118079,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864196.0221341,-122.3957483,37.7932809,-0.0490000
MsgID.LOCAL_VELOCITY,1520864196.0221341,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864196.0223670,-0.0669392,0.3240835,0.0493325
MsgID.LOCAL_VELOCITY,1520864196.0223670,0.0000058,-0.0000008,-0.0000153
MsgID.GLOBAL_POSITION,1520864196.2719359,-122.3957466,37.7932806,-0.0620000
MsgID.LOCAL_VELOCITY,1520864196.2719359,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1520864196.2722938,-0.1012687,0.4719566,0.0627485
MsgID.LOCAL_VELOCITY,1520864196.2722938,0.0000929,-0.0067967,-0.0359218
MsgID.GLOBAL_POSITION,1520864196.5213141,-122.3957480,37.7932814,-0.0510000
MsgID.LOCAL_VELOCITY,1520864196.5213141,0.0000000,-0.0500000,0.0200000
MsgID.LOCAL_POSITION,1520864196.5215209,-0.0159428,0.3438171,0.0511787
MsgID.LOCAL_VELOCITY,1520864196.5215209,0.0036413,-0.0580180,0.0290879
MsgID.GLOBAL_POSITION,1520864196.7715230,-122.3957494,37.7932829,-0.0500000
MsgID.LOCAL_VELOCITY,1520864196.7715230,0.0100000,-0.0600000,0.0600000
MsgID.LOCAL_POSITION,1520864196.7719109,0.1509319,0.2220520,0.0509710
MsgID.LOCAL_VELOCITY,1520864196.7719109,0.0153698,-0.0640350,0.0663690
MsgID.STATE,1520864197.0106950,True,True
MsgID.GLOBAL_HOME,1520864197.0127530,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864197.0231020,-122.3957492,37.7932830,-0.0380000
MsgID.LOCAL_VELOCITY,1520864197.0231020,0.0000000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,1520864197.0233011,0.1652186,0.2392815,0.0387227
MsgID.LOCAL_VELOCITY,1520864197.0233011,-0.0058177,-0.0185435,0.0249414
MsgID.GLOBAL_POSITION,1520864197.2719760,-122.3957510,37.7932823,-0.0140000
MsgID.LOCAL_VELOCITY,1520864197.2719760,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864197.2722869,0.0874209,0.0767865,0.0147111
MsgID.LOCAL_VELOCITY,1520864197.2722869,-0.0000048,0.0000079,-0.0000087
MsgID.GLOBAL_POSITION,1520864197.5230589,-122.3957506,37.7932804,0.0160000
MsgID.LOCAL_VELOCITY,1520864197.5230589,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864197.5232871,-0.1202120,0.1190168,-0.0169718
MsgID.LOCAL_VELOCITY,1520864197.5232871,0.0000010,0.0000028,0.0000014
MsgID.GLOBAL_POSITION,1520864197.7729630,-122.3957507,37.7932815,0.0420000
MsgID.LOCAL_VELOCITY,1520864197.7729630,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864197.7732329,0.0002712,0.1094449,-0.0425019
MsgID.LOCAL_VELOCITY,1520864197.7732329,0.0000310,-0.0000067,0.0001119
MsgID.STATE,1520864198.0107770,True,True
MsgID.GLOBAL_HOME,1520864198.0128529,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864198.0233228,-122.3957485,37.7932807,0.0640000
MsgID.LOCAL_VELOCITY,1520864198.0233228,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864198.0235400,-0.0841880,0.3036565,-0.0646085
MsgID.LOCAL_VELOCITY,1520864198.0235400,0.0000017,-0.0000040,-0.0000078
MsgID.GLOBAL_POSITION,1520864198.2721310,-122.3957479,37.7932804,0.0760000
MsgID.LOCAL_VELOCITY,1520864198.2721310,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864198.2723839,-0.1256965,0.3577663,-0.0762881
MsgID.LOCAL_VELOCITY,1520864198.2723839,-0.0000124,-0.0000122,0.0001360
MsgID.GLOBAL_POSITION,1520864198.5219579,-122.3957491,37.7932820,0.0810000
MsgID.LOCAL_VELOCITY,1520864198.5219579,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864198.5221581,0.0509118,0.2489362,-0.0816695
MsgID.LOCAL_VELOCITY,1520864198.5221581,0.0000224,-0.0000136,-0.0000521
MsgID.GLOBAL_POSITION,1520864198.7721632,-122.3957494,37.7932823,0.0820000
MsgID.LOCAL_VELOCITY,1520864198.7721632,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864198.7724400,0.0916701,0.2258083,-0.0824884
MsgID.LOCAL_VELOCITY,1520864198.7724400,0.0000068,0.0000000,-0.0000163
MsgID.STATE,1520864199.0093219,True,True
MsgID.GLOBAL_HOME,1520864199.0114901,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864199.0221419,-122.3957496,37.7932817,0.0820000
MsgID.LOCAL_VELOCITY,1520864199.0221419,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864199.0223420,0.0203593,0.2070370,-0.0824999
MsgID.LOCAL_VELOCITY,1520864199.0223420,0.0000349,-0.0000066,0.0000305
MsgID.GLOBAL_POSITION,1520864199.2734311,-122.3957485,37.7932816,0.0820000
MsgID.LOCAL_VELOCITY,1520864199.2734311,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864199.2738380,0.0052706,0.3008936,-0.0825000
MsgID.LOCAL_VELOCITY,1520864199.2738380,-0.0000145,-0.0000026,0.0000333
MsgID.GLOBAL_POSITION,1520864199.5227599,-122.3957488,37.7932805,0.0820000
MsgID.LOCAL_VELOCITY,1520864199.5227599,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864199.5229728,-0.1106531,0.2800216,-0.0824999
MsgID.LOCAL_VELOCITY,1520864199.5229728,-0.0000344,-0.0000314,0.0002356
MsgID.GLOBAL_POSITION,1520864199.7741749,-122.3957507,37.7932812,0.0820000
MsgID.LOCAL_VELOCITY,1520864199.7741749,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864199.7745481,-0.0367100,0.1034948,-0.0824986
MsgID.LOCAL_VELOCITY,1520864199.7745481,-0.0000067,-0.0000103,0.0000517
MsgID.STATE,1520864200.0090711,True,True
MsgID.GLOBAL_HOME,1520864200.0132670,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1520864200.0237961,-122.3957509,37.7932827,0.0810000
MsgID.LOCAL_VELOCITY,1520864200.0237961,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864200.0240681,0.1297185,0.0916980,-0.0818224
MsgID.LOCAL_VELOCITY,1520864200.0240681,-0.0000036,0.0000137,-0.0000069
MsgID.GLOBAL_POSITION,1520864200.2733660,-122.3957498,37.7932806,0.0770000
MsgID.LOCAL_VELOCITY,1520864200.2733660,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864200.2736709,-0.1000463,0.1875517,-0.0778157
MsgID.LOCAL_VELOCITY,1520864200.2736709,-0.0000022,0.0000021,-0.0000116
MsgID.GLOBAL_POSITION,1520864200.5226779,-122.3957475,37.7932810,0.0650000
MsgID.LOCAL_VELOCITY,1520864200.5226779,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864200.5228748,-0.0615582,0.3880032,-0.0657499
MsgID.LOCAL_VELOCITY,1520864200.5228748,0.0000204,-0.0000005,-0.0000264
MsgID.GLOBAL_POSITION,1520864200.7745481,-122.3957485,37.7932819,0.0460000
MsgID.LOCAL_VELOCITY,1520864200.7745481,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864200.7748821,0.0466950,0.3041118,-0.0469817
MsgID.LOCAL_VELOCITY,1520864200.7748821,-0.0000099,0.0000069,-0.0000076
MsgID.STATE,1520864201.0100710,True,True
MsgID.GLOBAL_HOME,1520864201.0121930,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,1520864201.0226891,0.0552321,0.1151880,-0.0188289
MsgID.LOCAL_VELOCITY,1520864201.0226891,-0.0000047,-0.0000055,0.0000047
MsgID.GLOBAL_POSITION,1520864201.0228951,-122.3957506,37.7932820,0.0180000
MsgID.LOCAL_VELOCITY,1520864201.0228951,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864201.2732539,-0.0468963,0.1026359,0.0094331
MsgID.LOCAL_VELOCITY,1520864201.2732539,-0.0000185,0.0000028,0.0000538
MsgID.GLOBAL_POSITION,1520864201.2738571,-122.3957507,37.7932811,-0.0090000
MsgID.LOCAL_VELOCITY,1520864201.2738571,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864201.5244169,-0.1231289,0.2393643,0.0389817
MsgID.LOCAL_VELOCITY,1520864201.5244169,0.0000011,0.0000045,-0.0000201
MsgID.GLOBAL_POSITION,1520864201.5245981,-122.3957492,37.7932804,-0.0380000
MsgID.LOCAL_VELOCITY,1520864201.5245981,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520864201.7738791,0.0188459,0.2861166,0.0592805
MsgID.LOCAL_VELOCITY,1520864201.7738791,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520864201.7741189,-122.3957487,37.7932817,-0.0590000
MsgID.LOCAL_VELOCITY,1520864201.7741189,0.0000000,0.0000000,0.0000000
